CID,pIC50
8688877,-1.150296384
26696138,-2.016619852
14424867,-2.070419264
55114819,-1.616211289
11013440,-1.492371994
62488547,-2.269578458
42901454,-1.618639399
15860478,-1.111759443
14491781,-1.138850261
29908538,-1.564524911
8727522,-0.621026982
67592762,-0.296211018
25991834,-1.319273992
12494000,-1.794278758
52197466,0.053946954
20265265,-1.095497477
97552575,-2.33225068
91498998,-1.368331662
14958286,-0.619387369
64196667,-1.410409595
73917327,-1.507894313
90291399,-0.702371644
92921941,-1.481338158
47026016,-1.368621139
82342168,-2.350248385
122628742,-1.614961255
56966901,-0.876815552
61055111,-1.04549457
76581955,-1.966195194
34200610,-0.438134566
16529325,-1.015700598
29157206,-1.822086201
12739563,-0.762224433
60634911,-0.830761289
33773291,-2.070584591
17743785,-1.043134189
20456421,-0.639685983
16345574,-2.229848653
74668937,-1.561807788
102851516,-2.362136416
23502920,-1.688323019
83345999,-0.546867967
5056824,-1.546604073
68081333,-1.264311568
15602105,-1.377860059
31719245,-1.238007407
64639870,-1.52880459
114974934,-1.99410131
41781241,-1.030319882
36941766,-2.431811008
47147409,-1.372903146
100921263,-1.910688812
25565467,-1.091585563
41484915,-1.280591056
83998014,-2.2834863
50965876,-1.31342355
110737713,-1.858298544
19059957,-0.356280512
42017706,-2.399084893
51379596,-0.783635388
73066156,-0.757053879
12234105,-1.259075708
87425978,-1.44148552
55243296,-1.325398138
75524890,-0.30427161
55769867,-0.455051768
17446261,-0.855892162
9155619,-1.922429483
26748995,-1.366281467
117919607,-2.276143588
50621154,-0.668337903
25068254,-0.858167397
94885379,-1.551154113
1719065,-1.104111509
18575002,-1.966270857
8635712,-1.635521129
36205701,0.202060043
61504687,-0.596094102
28066653,-1.374695513
12386503,-1.73650235
21436223,-1.119131221
50353205,-2.158372064
24812668,-1.473081917
14616472,-1.011629067
69295546,-2.269850304
65975720,-2.0567524
64210170,-1.130986127
10060000,-0.429045593
20864156,-1.144387928
101229490,-1.981886155
90524508,-0.964973466
59250461,-1.327002983
57267623,-1.730332426
31178453,-1.615916761
78323102,-1.876286813
22861505,-1.823105181
61920497,-1.594855769
115437445,-2.060668408
10000203,-0.520543476
30839529,-0.911962219
11962337,-0.755227811
108589010,-1.322270344
38906957,-0.671868147
20362193,-1.075994395
60227531,-0.652550405
10575957,-0.702925899
29723630,-0.978938538
50791339,-1.629540772
15582392,-0.902188387
55625476,-1.258900787
20739143,-1.287892905
15137469,-0.705732889
25202288,-0.701710051
32209611,-0.742691996
35593355,-1.164361055
64385323,-1.09761355
39472052,-1.402144721
62561555,-1.059586231
44691139,-0.218519789
66739683,-0.956638247
29995375,-1.544866064
23356777,-1.099977764
73204647,-1.086727823
86140734,-1.977400471
79219286,-2.108841329
55098191,-1.742317644
36410303,-1.442133412
51270072,-1.031599266
60558207,-1.275984735
59495395,-2.056254544
26371817,-1.573973745
75820092,-1.620888221
55747272,-2.028695869
100304889,-2.243943363
109952812,-1.777230741
20832697,-1.50651294
51325558,-1.050257354
97915996,-1.521304423
11812751,-1.374735188
59868228,-1.885903792
10953332,-1.335226047
26754376,-1.504713678
59007058,-1.424350262
40596521,-2.881687471
67817639,-1.135434947
37161974,-0.680430864
82858695,-1.486426123
27449721,-1.20511056
32019749,-1.063582246
29524723,-1.124383148
26748945,-1.126799342
8130049,-0.613340298
24218381,-1.787454742
21618928,-0.783983548
19571255,-1.513314704
16587583,-1.209079766
26859691,-1.801735198
12672121,-1.966213811
38089793,-1.091979525
61619786,-1.293921746
48999902,-1.316811683
19226599,-1.885231528
14876776,-1.520731011
44524628,-0.577683798
15801320,-0.869696179
69749934,-1.597035231
47076358,-1.102008056
56944540,-0.597614137
60963912,-0.94458254
26331881,-1.948838481
55821047,-0.863552473
19080085,-0.572674912
75837469,-0.614968411
73738817,-0.645256999
64770401,-1.041381729
58083143,-0.728090552
17152591,-0.554152743
43998505,-0.857720312
62634711,-2.219448444
13924026,-1.635069556
56791315,-0.570420589
12337688,-1.33710838
15706138,-1.136942574
20772949,-1.33027071
84718925,-2.183093366
16565665,-0.77025822
63864322,-0.693450113
60981039,-1.202828787
19521078,-0.520385395
3600936,-1.496591326
57857913,-1.100678375
11636187,-1.636037813
23799311,-1.041477984
56301883,-0.4444961
16581024,-0.667577806
18318198,-1.326805317
115013972,-1.59798466
19218593,-1.113792202
995071,-1.194253304
5653684,-0.726175197
23148332,-0.676050326
11753013,-0.990694285
62341094,-0.131586695
13746767,-1.129743056
16440203,-2.464982561
20482401,-1.323265194
23839556,-1.437716825
20705290,-1.178837742
16442800,-1.09489985
15876887,-1.080492747
21626469,-0.805584837
63615276,-0.403999323
17958298,-1.890744099
28948389,-0.444641136
16292254,-1.166603808
92744073,-1.461369531
14555939,-0.583788241
77890957,-1.638217473
114627791,-1.647373094
11186033,-0.98508389
41172842,-1.827954152
103119978,-1.691780295
47718032,-1.727001068
8659985,-0.411638616
60458795,-1.126339246
79143763,-1.097455242
14998407,-0.97102987
13017431,-1.339308674
28174997,-0.793050445
59398534,-2.024665627
39080626,-0.29261572
66540686,-1.721416057
52830511,-0.9419473
15112747,-1.270468442
16740838,-0.111056856
23195631,-1.19611043
55881699,-0.712856732
123299096,-2.441028734
21862826,-0.948191922
28054961,-0.839088138
64446850,-1.902780856
64144931,-0.982139638
116811040,-2.061254601
63811898,-1.083779373
57479464,-1.96615373
18594689,-2.033055052
46210798,-1.34965021
25595250,-1.054288897
50671532,-0.573842434
18444850,-0.80639282
28488655,-0.463755453
63819363,-0.847278687
16871048,-1.587387539
79133197,-2.040406139
27517873,-0.93719128
72156152,-1.220878187
20266070,-0.430453277
19327039,-2.385799386
15128183,-2.321700866
-7996427,-1.626960283
74541667,-1.714796688
14357129,-2.032875474
9552641,-1.400195157
4415204,-2.300522137
50705917,-1.322451848
22172052,-1.967733439
13660522,-1.107108493
11472660,-1.093099699
15421665,-1.469914131
19326356,-1.187674807
16725001,-1.617781429
61478508,-1.353947754
25287526,-0.512966349
67922802,-0.473335253
16985771,-2.115582826
7939394,-0.365021282
127901226,-1.825476095
102625724,-1.857347197
13094617,-2.065453668
25540034,-0.766183532
13885964,-2.390526826
71231386,-1.960186983
70745824,-1.570688734
12359174,-1.331554062
75814637,-1.828644918
1645343,-2.036844188
11518287,-0.947773131
86743338,-1.633523709
27459512,-0.672399155
23502337,-1.112119924
9990558,-1.404591877
58167172,-0.790242934
48337318,-0.684221702
72568436,-1.792384754
17798084,-1.391740864
56393535,-1.145656308
48466011,-0.895723333
19928177,-1.78099987
26219988,-1.199158107
29833849,-1.310183166
83776322,-0.788043922
12456803,0.43720236
15787374,-1.093336954
64655382,-1.692820691
42230769,-0.280179692
67345743,-1.854010448
15756725,-1.101208901
26500453,-0.715025392
13341314,-1.126660431
9912372,-1.093012343
74549673,-1.833505872
22201626,-0.90957406
72017566,-0.701730055
59011301,-1.550793373
43675228,-1.252485142
23740642,-1.233115504
40574159,-0.887532427
17814650,-1.700317761
85181307,-1.276555567
18954903,-0.924380573
5457308,-2.155056814
53779552,-1.589960231
62329341,-1.402033028
49074483,-1.011135415
18459488,0.142680348
58324043,-1.40561042
47847133,-1.831399969
24671618,-1.118288218
48882653,-1.039994789
80654271,-1.757156455
25438554,-2.417585755
92188734,-1.580275591
16015863,-1.642982014
36742154,-1.244350904
21244639,-0.462135883
101675450,-1.631153668
73797856,-0.957164018
114033742,-1.837315646
54160909,-1.075139567
22397572,-1.071249719
82520901,-1.625154111
14187522,-1.345270935
7510341,-1.008885843
53115246,-1.098094175
48257271,-1.580791301
6581015,-1.123852427
3692517,-0.635603535
18427325,-1.367452725
85405242,-2.118297685
85376606,-2.053602121
11704185,-1.87610472
18212131,-0.361081831
113561013,-0.832643775
56309081,-1.348397046
12115757,-1.010325776
52723258,-0.87719896
22089280,-1.258188901
21490799,-2.2949911
20276274,-1.509786694
9047663,-1.22265054
22624901,-1.378894683
58012366,-0.746749592
13272031,-1.221511912
34057231,-1.411464886
18680137,-0.90002452
67093017,-1.458446342
70777886,-2.635616107
26253485,-1.621795538
54712030,-0.331703442
16239686,-1.223103874
134228569,-1.589964942
24163235,-1.521790369
18826875,-1.137527041
54074674,-0.786581824
85974802,-1.491759988
19207430,-0.202785628
19701242,-1.322280107
3314897,-1.415875518
15443783,-1.684950719
35735611,-2.588691905
110932901,-0.902136063
94607961,-1.380502172
32134996,-0.374610342
19002599,-1.476822023
73723628,-2.089252615
13011007,-1.212275931
113260409,-1.389719904
20884684,-0.921310244
17996455,-1.320545593
50846367,-0.519526979
44748109,-1.349437412
10106086,-0.968009898
48882938,-1.384557955
101880953,-1.490196601
70830841,-1.609951875
19597521,-1.25229136
95438640,-1.815641341
20908602,-0.906502358
65917995,-2.157112641
20106512,-1.194265228
92918175,-2.010933057
102755747,-1.385329727
6458288,-2.166659832
12443993,-1.339473839
49057720,-1.86105439
298184,-0.784932037
45740356,-0.934136353
112829433,-2.020803594
13797989,-1.382179127
25575213,-1.972143345
77800282,-1.718999964
21731786,-1.351844876
16134168,-2.343054233
19622031,-1.536571218
14345255,-1.613663094
69403006,-1.226985167
57456779,-0.930744904
86837350,-3.097613575
54459201,-1.46819652
125870524,-1.442614938
29029373,-0.499419434
28625267,-1.040206693
90465039,-2.13229627
28415081,-0.221170359
52394608,-0.458624477
25482636,-1.091569123
57934802,-1.932579607
69715116,-1.487754058
53984738,-1.714723293
52283928,-0.909800646
100194089,-1.415002415
115556997,-1.886550303
28403832,-0.993191769
87679570,-0.586307929
23376468,-1.459041458
18044329,-0.46231377
50021936,-0.735371645
52577906,-1.460165814
82032679,-1.616735223
20184776,-2.409423894
122912337,-1.354605729
80478436,-1.384039145
15778665,-1.510415744
69692916,-0.996157672
28247060,-0.244217914
11810828,-1.183142963
13754294,-1.789194985
35546996,-0.458924037
114249451,-1.623172055
102934920,-1.799012172
141915541,-1.481113617
38128798,-1.061588319
25967793,-0.965699403
45652937,-0.407649696
61089025,-0.943438417
29407094,-0.329754585
99049695,-1.304625812
84799499,-1.91807742
26621536,-0.561052293
96227862,-1.423203137
48269704,-1.705362356
74918103,-1.697967307
84423279,-0.884943185
42165114,-1.178707127
24512582,-1.540973311
22116773,-1.206806518
42356909,-1.074011129
87492778,-1.383861482
63859517,-1.231372028
51860061,0.10255966
49837954,-2.836775534
17719002,-1.089645403
152886164,-1.912495696
25320714,-0.711508336
27972524,-1.175154354
16245745,-1.376137722
38335139,-1.111112916
28807805,-1.966718763
15214864,-1.351214917
49073069,-0.349738554
55194141,-1.41491179
49049124,-1.784384307
21744576,-1.849006891
45613348,-0.946894859
83676624,-1.340770401
114708053,-1.181228102
55898156,-1.353547384
39679208,-1.175606162
42664962,-1.625852007
31679205,-1.46408078
26737759,-0.92585401
15599866,-1.127682848
100216076,-1.392894346
44521040,-0.770333519
26995724,-0.921516772
100061314,-1.667309435
71511635,-1.416450991
12026103,-1.357337679
46753248,-1.173939693
96365197,-1.931172221
82324504,-0.995077111
13283899,-1.377480714
49804649,-0.690393396
94478221,-1.397724022
16961189,-0.400662278
24653833,-1.902705177
60142177,-1.909438785
20657924,-0.429546546
24837652,-0.961494966
105313642,-1.818209239
55182037,-0.471422936
62349910,-1.464734677
65988820,-0.558145378
61652556,-1.403104538
43911105,-0.69306114
10984745,-1.256280681
36506256,-0.879550658
96958547,-1.226601172
13902653,-1.637377716
10987984,-1.067820438
34418565,-0.936292096
82299150,-1.818467214
25400276,-1.474104094
17861398,-1.27080434
46809674,-0.895001254
66906822,-2.334212987
60424938,-0.805964979
51587553,-0.751661434
639524,-0.691711402
7469721,-2.107133548
103435810,-1.804173614
45376492,-0.926732653
68581752,-1.416185455
86654922,-2.181079968
7870819,-1.003118911
77051935,-1.844903535
26189423,-0.110460526
79861330,-1.345806413
128719154,-1.984992741
36766962,-1.630435108
34525037,-2.151875209
32166240,-1.142150015
27628472,-0.646926922
14263118,-1.3950029
28415502,-2.456364908
3414741,-2.443342848
14137126,-1.417698615
62762964,-2.165399657
80178625,-2.217694801
9309935,-1.257595749
26978002,0.025993542
44985378,-0.695965397
51423413,-1.107625483
46842257,-0.728890307
69849867,-2.177116114
68778610,-1.394558469
18533957,-1.38228297
17834709,-2.244658703
72283807,-1.617568253
50949082,-1.043441536
26196437,-1.010119023
48214075,-2.46110923
5962248,-1.107581415
17993979,-1.326778694
31921491,-1.056000781
70369062,-1.49885609
115860936,-1.612832207
19697192,-0.786038342
91361263,-0.951319499
8602035,-1.129066234
15673850,-2.158631358
16076225,-1.084990788
64420738,-1.095744677
6806498,-1.006285166
62052979,-1.119850294
63010260,-1.292033321
94937688,-1.095827267
48474991,-0.766056897
67635507,-1.204031216
19663114,-1.053265492
30492944,-0.518855231
76345160,-1.025518072
5111450,-0.230326136
6128783,-1.083754335
83646334,-2.184190059
82859666,-1.702102212
20506589,-1.532965718
49042017,-1.445325868
63145192,-2.097809974
12627209,-0.506029094
36952292,-2.719035646
9709821,-1.230730187
48616742,-1.216700413
13194498,-1.127382725
17517697,-1.213918281
83760382,-1.887505654
45990473,-1.038179558
26405379,-1.059922432
32157649,-0.431824262
115743306,-0.788115521
37505618,-1.363559569
130101270,-2.335954954
24762000,-0.541772775
4447296,-1.295934075
62023008,-1.47707674
51633213,-0.783990445
7470301,-2.38758066
97478707,-0.990238192
48064146,-1.537570019
104085488,-1.885422621
48498860,-0.78157723
21249887,-1.049185153
53212540,-1.607157926
124025857,-1.790341211
12560828,-1.396936632
49437476,-1.312758549
98984507,-1.813494981
9953027,-1.51793125
59816182,-0.447247556
139508616,-1.687970941
55253071,-1.00343551
21445162,-0.708346122
21818929,-0.975043551
13329096,-1.022424173
21564484,-1.446649485
7940556,-1.228917479
86692655,-0.884434117
45277087,-1.473808717
18933173,-1.661855028
34013739,-1.843486754
34991654,-0.307571855
20321306,-1.902708325
117015872,-1.477087901
12179519,-0.989670331
18586614,-1.729964209
18754458,0.017234038
47814175,-1.175766147
24467088,-1.367914888
72401812,-1.469934779
107295486,-2.181881199
52579287,-0.85636278
24947052,-0.980115307
65408857,-1.200516566
81924572,-2.003108706
45445117,-1.305180081
108507007,-0.390398012
44392955,-0.607320314
58903049,-0.823467371
20412887,-0.849482884
28936390,-0.848080846
53393887,-1.537455805
14503985,-1.297461039
59290363,-1.258997917
49273339,-1.097240698
30120239,-0.852905244
13595968,-2.122745833
129893392,-1.408675526
15400355,-1.470276056
9290637,-0.495742451
27418138,-1.769556322
69772091,-1.764324941
67339738,-1.186263682
41448255,-1.841225169
36118288,-0.712736092
67389792,-1.037475224
17745175,-2.010092186
18579925,-0.790305383
108616724,-1.546094905
57983675,-2.663214248
34167198,-0.758161735
51229110,-0.823179156
24809293,-0.826318462
81447237,-0.73595515
9667746,-1.573844253
28322776,-1.289276385
91923727,-1.983388204
46842461,-1.408950743
85483842,-1.220369638
16853627,-0.450783878
37933830,-0.610889241
44433798,-1.324051754
24833053,-0.78607488
103427310,-1.323968939
46872127,-1.089600554
21126507,-0.932230577
69341045,-0.579427493
22957861,-1.424700098
6233199,-1.264083358
43850712,-1.850573542
15552224,-1.660697706
39884836,-1.236644872
132244533,-1.422623986
44400997,-1.584688104
14509529,-1.372662156
14358347,-1.094960849
29281579,-1.152871113
25152441,-0.907255248
126122436,-0.73840442
30932649,-2.38770272
44124169,-0.149692975
23052622,-0.931146856
7675329,-0.961607912
92663475,-1.44181306
30189708,-1.896112621
35918980,-0.589720786
60148093,-1.166827113
53034899,-0.872002903
86494017,-1.169635369
69855590,-1.593522961
19871100,-0.931300965
38751559,-1.454982589
16898002,-1.650017423
25307299,-0.957172824
10475433,-1.041608868
26213849,-1.226309456
20046772,-1.707190549
22087761,-1.24054172
10941350,-1.677324229
35639953,-1.041483502
64041995,-1.302972291
25105228,-1.207069571
45349622,-0.746626572
12173043,-0.942246088
17608465,-1.012720342
105650601,-1.894744317
15642177,-1.032403239
58152206,-1.917370304
18808884,-0.775674287
19105829,-0.931624012
13537433,-1.035020225
45137682,-1.560739976
76260750,0.049078394
99480233,-1.954320233
103498388,-2.560481397
50769144,-1.340878287
62441087,-1.261462473
121512776,-1.982398097
24823184,-1.431625988
55826663,-1.720922642
78927538,-1.509634232
40791725,-0.891429326
51337464,-1.211021316
99195425,-1.481402745
14924518,-2.27268772
13913618,-0.961442925
52146298,-1.304984505
14456236,-1.646793903
18313292,-1.446375873
19135239,-0.644599841
20055260,-1.043354067
8693340,-0.935049117
60756364,-1.801187022
70121193,-0.750021926
122693221,-1.645096876
74534252,-1.552480979
59644834,-0.507973752
61480018,-0.943731786
11608811,-1.167774456
44146973,-0.81283252
18264781,-0.688556968
52696201,-0.936043657
57532933,-0.490012554
42892030,-0.848960416
88119968,-0.760328628
28519622,-2.037578731
47610216,-1.319071398
49816875,-0.920043971
18975347,-1.429805792
64910620,-1.425576065
13894302,-0.38877742
117938233,-1.257931778
56272906,-0.790106983
41999267,-1.169163117
27414206,-1.380719851
12598047,-1.494391201
24734726,-0.302640733
71644942,-1.31810825
83571866,-2.551826922
40841217,-1.202674914
30470491,-0.461560956
19055318,-0.953726041
49125586,-1.556547095
64626753,-1.393650611
67341529,-1.512119038
76940395,-2.622131285
101241943,-1.302608698
76395562,-1.458205304
67985248,-1.22442931
95666312,-0.577717593
14433991,-1.451115363
6844783,-1.450536166
45210966,-1.335162907
43482087,-0.592281701
107873514,-1.951700146
34591059,-0.663307129
15738440,-1.223169713
24275506,-0.905868442
12594796,-1.27333803
120078186,-1.322485078
20210181,-1.027304701
70057054,-1.573581291
107941287,-1.014536684
57147194,-1.589706322
78934613,-2.092186804
3923395,-1.199326351
97999823,-1.550067997
35719828,-1.868711585
110726074,-1.223641122
64660568,-1.115087665
22361920,-1.239600154
129719559,-1.792629673
24130779,-0.711739517
90341111,-1.605200422
41257293,-1.564541378
9943133,0.070844584
100108632,-1.525368842
71434951,-2.298083363
41376796,-0.644237373
39971298,-0.068127254
65482944,-1.693891165
39808147,-0.706123732
14219588,-0.733114186
75005597,-1.133170479
77493377,-0.368214242
20822412,-1.437300376
37174875,-0.870432343
27028919,-0.884034751
72949155,-1.542316054
7944709,-1.006765465
52713582,-1.663234785
23836240,-1.096501959
43356531,-1.276513611
59409720,-1.386684786
33439814,-0.813609624
22545615,-0.549712003
56366623,-0.560750895
15138844,-0.840067778
115314608,-1.060038682
7890819,-0.5860875
26060341,-0.605081797
29737153,-1.575530436
91034578,-1.932291601
123536512,-2.45568248
87068495,-2.128857798
26328767,-0.92882805
28119403,-0.62557577
28629143,-0.92101788
14817734,-0.486922858
119549342,-0.918894331
26667188,-1.63319419
64404409,-1.007444955
94936460,-0.751027343
15986625,-1.467469595
55652403,-0.86981209
68410635,-1.410824823
20795603,-1.857923207
102353306,-1.85954869
142975561,-1.738356923
19463847,-1.54361988
36406558,-0.446852098
54632765,-1.958723565
80340803,-2.573368649
24571401,-1.495337486
60166846,-1.26496097
8940417,-1.200118285
43272718,-1.155515327
74996084,-1.758742832
20938349,-0.609288761
53501675,-0.805265383
119009255,-1.353835395
54990892,-1.424000874
8659367,-0.329864515
26759942,-1.361641085
18376118,-1.271148635
21573923,-0.819930086
21477164,-1.808481684
69918374,-2.172751677
6756181,-1.662129419
38965417,-0.832105439
31237568,-1.410031566
1810531,-0.439719147
25846539,-1.715617047
58204350,-0.976012297
16953861,-1.218926145
26423506,-0.603016455
62536975,-0.015081274
13317867,-0.842740743
17867474,-1.452003837
68761011,-1.247226049
61192480,-1.732586903
27209173,-1.273393949
66274126,-1.097475979
99459786,-1.952331313
11784954,-0.382092845
79813338,-2.650460028
28072794,-0.881142412
79198297,-1.770872951
67516534,-1.912911774
43456682,-1.172357434
28114481,-0.614783796
115166685,-1.479870116
42680638,-2.056659898
48436416,-1.046530273
49235249,-1.302310606
57343580,-1.458495588
8446967,-1.206455374
14878771,-1.142422804
21439609,-0.912280787
34402948,-1.392232331
53035974,-1.149610196
81853308,-1.669172486
74535859,-2.241794741
25720077,-0.465955072
18151423,-0.68162852
67564968,-1.588499086
58629673,-1.350846336
9907002,-1.110467502
38279810,-0.985457538
58424794,-1.495022666
45795277,-0.280225694
12156260,-1.050226521
41157123,-0.057097916
100573464,-1.265844258
102781878,-1.39418808
62635185,-1.331897003
62383206,-1.595598138
91221264,-1.899749756
8230298,-0.844133046
94287393,-2.009197884
44950543,-0.710164282
19477124,-1.139076819
51806991,-1.110509839
80831029,-1.710309737
29951582,-1.922245825
11732614,-2.559298596
103211065,-1.714653823
17970459,-1.553547953
54032193,-1.140330277
22488413,-1.292179769
63865210,-1.177353502
52294126,-1.111283123
15182846,-2.155607339
100294943,-1.122461737
55702223,-1.397201208
20456927,-1.507079122
53546125,-1.321842451
24481029,-1.176960311
59231556,-0.901151067
17234879,-0.850878277
24357431,-1.961648543
14165687,-0.920063007
117782345,-2.458055089
23428207,-2.042821841
14724962,-0.637072046
114075012,-1.376693208
53222491,-1.230029454
6173767,-0.066604162
51305430,-0.441968346
53189350,-0.95523639
50249659,-1.260261848
58572472,-1.587305888
24906004,-2.02705457
118316659,-1.951023619
47509036,-0.226306909
55710593,-0.661878954
67484178,-2.258485811
26407065,-0.940784437
10932405,-0.809930972
56631764,-0.863916405
113766028,-1.290191128
96364165,-2.179683013
111096510,-1.973688493
54482666,-0.817124813
96899064,-2.186117231
31804018,-0.325466852
56632974,-0.867486593
113371576,-1.533581698
66461048,-0.497565312
16158834,-1.238899621
18743305,-1.320256031
10533141,-0.64948731
16281559,-0.483585398
15294757,-0.828424023
20972266,-1.161172476
66967957,-1.201161324
23913970,-0.872631089
17225369,-1.138934247
42421509,-1.244108116
28517354,-1.088405466
149614958,-1.31080949
17595924,-1.198453655
60693999,-0.62678225
49577505,-1.331466558
50409535,-1.026686563
84703716,-0.801756922
14881751,-1.293395191
20076137,-1.271839975
24385168,-1.142548127
58367981,-0.864065932
13234445,-1.228015502
54023381,-2.211422526
93773140,-0.479938849
132682785,-1.42576917
25304524,-1.25585612
8020490,-1.117967389
6057337,-1.505198689
48007474,-0.59311564
119007445,-1.881072308
58519324,-1.422320883
23587668,-1.169708358
49448738,-2.235356675
14633013,-1.389420225
15516452,-1.3488193
50529623,-0.995128355
56585469,-1.068249522
27984284,-1.914802169
65232280,-0.546635177
134170518,-1.580088011
24188674,-1.52399589
104411205,-1.66806559
97404677,-0.847690304
20802254,-0.904544387
111383318,-1.297317708
41516760,-1.650543339
41271873,-0.837737826
95901095,-1.575547273
48680983,-1.595214029
17854339,-1.031267383
16695764,-1.407125841
26845266,-0.918763598
18096719,-1.336133219
86272020,-2.025899362
22700466,-0.856324351
15708437,-1.156888317
115031219,-1.645993081
9166800,-0.496227149
18046593,-1.218976593
19141913,-0.925977135
21783568,-1.814300494
65468178,-1.753564988
38423719,-0.373597244
20235668,-1.309013912
21012745,-1.547338111
89936322,-1.268682686
72309826,-1.453679765
51640896,-1.286790431
41279364,-1.037015537
102240643,-0.772096772
106439667,-2.141024045
11880426,-1.139933541
72259147,-2.549208347
36477472,-0.98655034
54630166,-1.190664177
25092504,-1.846216799
60774950,-1.209464634
47610180,-0.924435358
15530866,-0.769797822
38940464,-0.552268589
11879972,-1.328170787
8837826,-1.476177126
42251304,-1.359565514
12905907,-1.431629875
81497901,-2.144008049
57336432,-0.733563374
10996330,-1.344488785
66140213,-0.207184137
41807361,-0.946977565
104360968,-2.131428269
30677951,-1.357130865
38218443,-0.847307377
17102339,-0.946994612
7049421,-2.472765531
4750590,-1.30041718
19908548,-0.761376482
19612048,-0.77741183
19249492,-1.240318466
18847012,-1.397383063
22465644,-0.750213622
118101893,-2.369161849
46502687,-1.262351148
6162404,-2.315162145
22318075,-1.285703859
69485248,-1.307220574
45486155,-1.014958826
54929316,-1.133492103
14480838,-1.808263052
24192325,-0.756326647
54903281,-0.672739457
49813018,-1.761183373
85996664,-2.160431959
51043097,-1.678345209
85865818,-1.526397143
45714455,-1.790481143
8793154,-0.882697304
87084728,-1.395733846
60966391,-0.497361535
65705430,-0.898903882
52889072,-1.243553342
14952150,-1.819398298
94692146,-1.69928268
62881644,-0.978909685
19126017,-1.15012843
125046338,-1.636038445
23326794,-0.936537237
59880091,-1.367687046
13908546,-1.725599492
26893188,-1.573103333
18077638,-1.648297319
17526374,-1.536872298
65276005,-1.259132813
11673491,-0.949332152
75976468,-0.699970206
95773397,-2.002753274
57299428,-1.229015977
79323047,-1.505673277
35481999,-1.251576364
44235434,-1.109298096
13596391,-0.608084746
46555126,-1.379240963
23106115,-0.669651301
41764057,-1.668786738
115942582,-1.424767687
80257770,-2.136275489
124526298,-2.087639509
59935940,-0.996721595
6363960,-2.365725587
59499754,-1.394265165
75496563,-0.578631304
12510798,-1.337499985
-1539922,-0.374931403
17456881,-0.93560331
5007955,-1.448394085
54249940,-0.968945582
35985921,-1.607810454
11486291,-1.386357354
69291807,-0.857831823
35427945,-0.761468028
75023695,-2.017265959
21587855,-0.790854025
63355621,-0.685923828
72264998,-1.190097595
13767520,-1.788396126
20921998,-0.684492033
150107577,-0.704997374
63413681,-0.95527949
66634261,-1.478012178
25922321,-1.242360227
50124251,-0.627720845
19322999,-1.104685768
7723254,-1.211821123
95711184,-1.488970041
64150023,-1.292575484
67458213,-2.125361474
78874077,-1.185896637
65232298,-1.11793044
18859822,-0.855692303
23417018,-0.729715674
64876304,-0.648925479
62467496,-0.95713631
23590249,-1.225396029
122954704,-1.179447329
22534768,-1.511451942
43374258,-0.74550637
16352553,-1.164016511
93686376,-1.335635605
55313462,-2.121998864
33004040,-1.026626634
24338045,-0.886123553
16820637,-1.731379986
25762665,-1.319105943
103004970,-1.050229861
49773538,-0.870638729
76412729,-0.932915373
15831983,-1.547110723
18292319,-1.520129593
44097966,-0.044443467
14879314,-0.49328294
71826214,-1.612041343
76354070,-1.704001742
44444783,-0.53157269
85535978,-1.499094987
17497135,-1.585387557
111731466,-2.686572691
15163190,-0.765802204
57995237,-0.937419261
88073249,-2.805318926
98443030,-1.588965905
43398546,-0.376893646
59159344,-0.713635013
86513888,-1.583797104
27204166,-0.948588724
135827725,-1.680278804
29383903,-1.489660092
18581593,-0.604073846
17699498,-1.402362497
59166899,-0.391261525
20521501,-0.256390718
14173180,-0.762667078
19705080,-1.043803748
28828670,-1.00087479
55166814,-0.403165457
35134277,-2.405072225
140624776,-2.196315972
80200317,-0.985358648
52512758,-1.289281016
10243817,-0.689869451
29239261,-0.903893531
10055098,-2.154143953
96514552,-1.4353088
56307600,-1.055238254
57367221,-1.197269294
79252217,-1.314978967
105656794,-1.010032861
102624063,-2.03874419
8233211,-1.639905618
95888068,-0.995902124
52290108,-2.060210149
91835176,-1.31495178
136693399,-1.44446673
129402428,-1.927981605
22834254,-1.28253379
63104431,-1.850881451
58783724,-1.472690037
21003717,-1.186469802
57515843,-0.049728772
95577680,-1.371311015
120058625,-1.666417823
38763435,-0.987843797
47529994,-0.347713288
13058719,-0.921257498
33060074,-1.055263686
20611169,-0.711266988
20435629,-1.988626208
17494299,-1.145451293
106246858,-1.466639921
64332375,-1.383151864
52934753,-0.794470809
99486546,-1.814678138
19473856,-1.229625201
42902800,-0.967326061
79697227,-1.639819872
16055395,-1.662955859
12434624,-0.608837677
22757545,-1.197306972
55473378,-0.408989624
55685738,-1.846994454
15340972,-1.640354903
64497969,-0.602215705
-541608,-0.716925723
57431602,-1.489870114
34800535,-2.380577455
22443359,-1.021790874
18091290,-0.361864391
15075983,-1.804276789
63797788,-1.335255612
57166879,-1.191688564
44478,-0.767054202
84878335,-1.780046332
25026155,-2.053795863
8927769,-0.404310577
82590472,-1.201209085
23832556,-1.58043628
11576326,-0.331200935
63207712,-0.45223224
67725464,-0.673069735
56271067,-2.0425434
46229123,-0.719987999
21139772,-1.439427492
41703157,-0.793962937
36678257,-0.53162774
94576455,-1.318523159
41989247,-1.104329325
16344185,-1.120451633
